,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date,Ave DNI,Ave GHI,Ave Lat Tilt
801,Jericho,31.87,35.45,30.56,47.0,0.0,3.13,PS,1596203947.0,,,
802,Nacozari,25.34,-108.26,26.67,92.0,64.0,2.68,MX,1596203947.0,,,
803,Hudson,40.72,-74.07,23.89,88.0,90.0,2.1,US,1596203947.0,3.79,3.79,3.79
804,Moultonborough,43.75,-71.4,22.78,77.0,1.0,0.84,US,1596203947.0,3.88,3.88,3.88
805,Benjamín Hill,30.17,-111.1,29.44,71.0,0.0,1.34,MX,1596203947.0,,,
806,,,,,,,,,,,,
807,Walla Walla,46.06,-118.34,26.11,41.0,1.0,2.6,US,1596203798.0,4.84,4.84,4.84
808,Fruitvale,39.08,-108.5,23.33,32.0,1.0,4.6,US,1596203948.0,6.38,6.38,6.38
809,Carlyle,38.61,-89.37,21.11,94.0,100.0,1.34,US,1596203948.0,4.22,4.22,4.22
810,Montmagny,48.97,2.35,38.0,24.0,95.0,7.2,FR,1596203948.0,,,
811,Malartic,48.13,-78.13,19.44,77.0,20.0,3.6,CA,1596203948.0,,,
812,Sturgeon Falls,46.36,-79.93,20.0,77.0,20.0,2.6,CA,1596203949.0,,,
813,Harrisburg,40.27,-76.88,24.0,78.0,90.0,2.6,US,1596203666.0,3.83,3.83,3.83
814,Macomb,40.46,-90.67,20.0,88.0,1.0,3.1,US,1596203949.0,4.12,4.12,4.12
815,Ozark,37.02,-93.21,23.33,95.0,100.0,1.58,US,1596203949.0,4.47,4.47,4.47
816,Rockwall,32.9,-96.4,25.0,94.0,90.0,5.41,US,1596203750.0,4.85,4.85,4.85
817,Hanover,52.37,9.73,29.0,35.0,26.0,2.6,DE,1596203950.0,,,
818,LaBelle,26.76,-81.44,30.0,79.0,1.0,2.6,US,1596203749.0,4.89,4.89,4.89
819,Odesa,46.48,30.73,30.0,48.0,20.0,4.0,UA,1596203950.0,,,
820,Rupert,42.62,-113.68,22.0,40.0,1.0,5.7,US,1596203950.0,6.09,6.09,6.09
821,Gibsons,49.4,-123.5,20.0,85.0,34.0,2.87,CA,1596203903.0,,,
822,Oxford,51.75,-1.26,35.0,24.0,0.0,7.2,GB,1596203951.0,,,
823,Oakdale,44.96,-92.96,22.78,64.0,1.0,1.4,US,1596203739.0,4.1,4.1,4.1
824,Rockport,28.02,-97.05,30.56,74.0,40.0,4.1,US,1596203738.0,4.57,4.57,4.57
825,Sierra Vista,31.55,-110.3,23.0,46.0,1.0,3.6,US,1596203951.0,7.68,7.68,7.68
826,Spencer,43.14,-95.14,20.0,82.0,1.0,2.2,US,1596203786.0,4.27,4.27,4.27
827,Fairfield,41.27,-73.32,22.22,83.0,20.0,0.52,US,1596203893.0,3.9,3.9,3.9
828,Casselman,45.32,-75.08,24.44,70.0,0.0,0.89,CA,1596203952.0,,,
829,Arvin,35.21,-118.83,23.89,52.0,0.0,1.79,US,1596203952.0,6.12,6.12,6.12
830,Sooke,48.37,-123.73,18.89,57.0,10.0,7.6,CA,1596203658.0,,,
831,Brattleboro,42.85,-72.56,25.0,82.0,0.0,0.89,US,1596203952.0,3.64,3.64,3.64
832,Jasper,37.2,-94.35,20.0,94.0,90.0,4.6,US,1596203799.0,4.61,4.61,4.61
833,Erie,42.77,-78.67,25.0,61.0,20.0,1.5,US,1596203881.0,3.63,3.63,3.63
834,West Plains,36.73,-91.85,24.0,88.0,20.0,3.1,US,1596203703.0,4.45,4.45,4.45
835,Brownfield,33.18,-102.27,20.0,77.0,0.0,1.79,US,1596203953.0,6.53,6.53,6.53
836,Bolivar,37.61,-93.41,22.22,94.0,100.0,5.12,US,1596203792.0,4.42,4.42,4.42
837,Alamosa,37.47,-105.87,8.0,93.0,1.0,1.5,US,1596203760.0,7.67,7.67,7.67
838,Horn Lake,34.96,-90.03,26.67,83.0,38.0,3.58,US,1596203954.0,4.4,4.4,4.4
839,Jennings,38.72,-90.26,22.78,83.0,90.0,4.6,US,1596203954.0,4.31,4.31,4.31
840,Hermosillo,29.07,-110.97,30.0,66.0,40.0,2.1,MX,1596203724.0,,,
841,Klamath Falls,42.22,-121.78,11.11,81.0,1.0,1.5,US,1596203954.0,6.29,6.29,6.29
842,Madison,34.73,-86.57,28.33,78.0,40.0,4.1,US,1596203954.0,4.14,4.14,4.14
843,South Lake Tahoe,38.93,-119.98,13.89,34.0,1.0,1.5,US,1596203897.0,7.2,7.2,7.2
844,Bastrop,32.76,-91.87,29.0,69.0,1.0,2.6,US,1596203955.0,4.47,4.47,4.47
845,Dryden,49.78,-92.75,19.0,77.0,1.0,1.5,CA,1596203955.0,,,
846,Lethbridge,49.7,-112.82,15.0,93.0,20.0,1.0,CA,1596203664.0,,,
847,Salina,38.84,-97.61,21.11,88.0,1.0,4.1,US,1596203726.0,5.08,5.08,5.08
848,Martinsburg,39.46,-77.96,22.78,94.0,90.0,1.15,US,1596203955.0,3.93,3.93,3.93
849,Wapakoneta,40.57,-84.19,21.67,77.0,1.0,3.6,US,1596203955.0,3.62,3.62,3.62
850,Abilene,32.45,-99.73,23.0,83.0,90.0,7.7,US,1596203955.0,6.13,6.13,6.13
851,Kingsville,27.52,-97.86,28.89,94.0,20.0,3.6,US,1596203956.0,4.52,4.52,4.52
852,Platteville,42.73,-90.48,21.67,88.0,1.0,3.1,US,1596203956.0,3.88,3.88,3.88
853,Orangeburg,33.49,-80.86,30.0,78.0,1.0,5.1,US,1596203956.0,4.63,4.63,4.63
854,Hendersonville,36.3,-86.62,28.0,78.0,40.0,3.1,US,1596203956.0,4.08,4.08,4.08
855,Canandaigua,42.87,-77.29,23.33,76.0,0.0,2.22,US,1596203956.0,3.7,3.7,3.7
856,Ciudad Sabinas Hidalgo,26.5,-100.17,26.57,76.0,95.0,1.97,MX,1596203957.0,,,
857,East Massapequa,40.67,-73.44,22.22,94.0,100.0,3.41,US,1596203957.0,3.79,3.79,3.79
858,Lake Cowichan,48.83,-124.05,19.0,68.0,75.0,1.5,CA,1596203957.0,,,
859,Radcliff,37.84,-85.95,22.78,100.0,90.0,1.5,US,1596203958.0,4.08,4.08,4.08
860,Rogers,36.37,-95.58,21.67,83.0,90.0,3.1,US,1596203958.0,4.8,4.8,4.8
861,New Iberia,30.0,-91.82,28.0,94.0,1.0,2.6,US,1596203795.0,4.47,4.47,4.47
862,Dalton,34.77,-84.97,28.89,78.0,40.0,2.1,US,1596203958.0,4.2,4.2,4.2
863,Sulphur,30.24,-93.38,29.0,83.0,40.0,6.2,US,1596203958.0,4.25,4.25,4.25
864,Camarillo,34.22,-119.04,17.22,93.0,90.0,1.05,US,1596203958.0,6.01,6.01,6.01
865,East Moline,41.5,-90.44,23.0,69.0,1.0,5.1,US,1596203959.0,3.97,3.97,3.97
866,Hearst,49.68,-83.67,21.46,59.0,0.0,1.12,CA,1596203959.0,,,
867,Parkersburg,39.27,-81.56,22.22,88.0,90.0,1.5,US,1596203959.0,3.72,3.72,3.72
868,Picayune,30.53,-89.68,27.78,93.0,53.0,2.7,US,1596203960.0,4.39,4.39,4.39
869,Ramona,33.04,-116.87,20.56,82.0,1.0,0.94,US,1596203797.0,6.66,6.66,6.66
870,Idaho Falls,43.47,-112.03,17.22,82.0,40.0,3.6,US,1596203960.0,5.54,5.54,5.54
871,Acton,51.51,-0.28,36.0,25.0,0.0,6.2,GB,1596203960.0,,,
872,Greenwood,34.17,-82.12,27.78,88.0,20.0,7.2,US,1596203960.0,4.69,4.69,4.69
873,Gloversville,43.05,-74.34,23.89,94.0,1.0,1.41,US,1596203961.0,3.75,3.75,3.75
874,Lynn Haven,30.25,-85.65,30.56,78.0,23.0,1.34,US,1596203794.0,4.59,4.59,4.59
875,Katy,29.79,-95.82,29.44,94.0,1.0,5.1,US,1596203961.0,4.29,4.29,4.29
876,Sunrise Manor,36.21,-115.07,32.22,16.0,1.0,2.1,US,1596203961.0,7.36,7.36,7.36
877,Jacksonville Beach,30.29,-81.39,29.44,78.0,75.0,4.1,US,1596203961.0,4.71,4.71,4.71
878,Elkhart,41.58,-85.83,21.67,82.0,1.0,3.1,US,1596203961.0,3.56,3.56,3.56
879,Green Valley,31.85,-110.99,29.44,45.0,1.0,2.1,US,1596203962.0,7.59,7.59,7.59
880,Baytown,29.74,-94.98,30.56,84.0,21.0,0.45,US,1596203962.0,4.23,4.23,4.23
881,Granada,37.19,-3.61,41.0,12.0,2.0,4.1,ES,1596203815.0,,,
882,Otradnoye,59.78,30.82,14.0,82.0,90.0,7.0,RU,1596203962.0,,,
883,Show Low,34.25,-110.03,20.0,34.0,1.0,3.6,US,1596203962.0,7.53,7.53,7.53
884,Santiago,-33.46,-70.65,6.0,81.0,40.0,0.56,CL,1596203918.0,,,
885,Roanoke Rapids,36.46,-77.65,28.33,78.0,90.0,4.1,US,1596203963.0,4.54,4.54,4.54
886,La Crosse,43.8,-91.24,21.11,73.0,1.0,1.85,US,1596203963.0,3.9,3.9,3.9
887,Truth or Consequences,33.13,-107.25,25.56,50.0,1.0,7.2,US,1596203963.0,7.75,7.75,7.75
888,Sandusky,41.35,-83.13,24.44,72.0,9.0,4.97,US,1596203963.0,3.51,3.51,3.51
889,South Bend,41.68,-86.25,22.22,73.0,1.0,1.5,US,1596203963.0,3.6,3.6,3.6
890,Winfield,37.24,-97.0,21.0,83.0,90.0,4.6,US,1596203769.0,5.08,5.08,5.08
891,Encinitas,33.04,-117.29,18.89,82.0,1.0,2.17,US,1596203955.0,4.8,4.8,4.8
892,Bow Island,49.87,-111.37,19.0,93.0,75.0,2.6,CA,1596203964.0,,,
893,Saint-Anselme,46.63,-70.97,20.0,90.0,96.0,1.3,CA,1596203748.0,,,
894,Tilbury,51.46,0.36,36.0,22.0,0.0,6.7,GB,1596203964.0,,,
895,Bennington,42.88,-73.2,23.89,73.0,1.0,1.11,US,1596203964.0,3.55,3.55,3.55
896,Canyon Lake,29.88,-98.26,26.67,85.0,0.0,3.58,US,1596203964.0,4.7,4.7,4.7
897,Wabash,40.8,-85.82,21.67,76.0,81.0,2.68,US,1596203964.0,3.62,3.62,3.62
898,Fernley,39.61,-119.25,23.33,24.0,0.0,1.79,US,1596203965.0,7.11,7.11,7.11
899,Spearfish,44.49,-103.86,24.44,49.0,89.0,1.34,US,1596203965.0,5.35,5.35,5.35
900,Fort Dodge,42.5,-94.17,20.0,82.0,40.0,2.1,US,1596203881.0,4.28,4.28,4.28
901,Grand Haven,43.06,-86.23,22.78,68.0,40.0,2.1,US,1596203965.0,3.66,3.66,3.66
902,Forestville,38.85,-76.88,24.0,94.0,90.0,3.1,US,1596203965.0,4.18,4.18,4.18
903,Key West,24.56,-81.78,32.0,66.0,20.0,4.6,US,1596203965.0,5.11,5.11,5.11
904,Mango,27.98,-82.31,29.44,94.0,1.0,1.24,US,1596203966.0,4.9,4.9,4.9
905,Mansfield,53.13,-1.2,32.22,37.0,0.0,2.68,GB,1596203966.0,,,
906,Elizabethtown,37.69,-85.86,22.78,100.0,90.0,1.26,US,1596203966.0,4.04,4.04,4.04
907,Amos,48.57,-78.12,19.44,77.0,20.0,3.6,CA,1596203966.0,,,
908,Loreto,22.27,-101.97,16.73,83.0,100.0,2.42,MX,1596203966.0,,,
909,Raymondville,26.48,-97.78,28.33,94.0,90.0,3.6,US,1596203966.0,4.47,4.47,4.47
910,Brawley,32.98,-115.53,32.78,25.0,1.0,2.1,US,1596203796.0,7.64,7.64,7.64
911,Brunswick,41.24,-81.84,25.0,69.0,40.0,4.6,US,1596203967.0,3.52,3.52,3.52
912,Rexburg,43.83,-111.79,17.22,67.0,1.0,2.1,US,1596203967.0,5.34,5.34,5.34
913,Macamic,48.75,-79.0,18.0,77.0,75.0,2.6,CA,1596203967.0,,,
914,Cape Canaveral,28.41,-80.6,30.0,83.0,20.0,2.6,US,1596203967.0,5.1,5.1,5.1
915,Romeoville,41.65,-88.09,25.0,64.0,1.0,3.1,US,1596203685.0,3.69,3.69,3.69
916,Marshalltown,42.05,-92.91,21.67,93.0,20.0,3.1,US,1596203833.0,4.14,4.14,4.14
917,Cartersville,34.17,-84.8,28.33,74.0,40.0,2.1,US,1596203801.0,4.37,4.37,4.37
918,Meadville,41.64,-80.15,22.78,73.0,1.0,3.1,US,1596203968.0,3.43,3.43,3.43
919,Rumford,44.55,-70.55,22.22,72.0,0.0,0.89,US,1596203968.0,3.78,3.78,3.78
920,Pasco,28.29,-82.42,28.89,90.0,0.0,1.02,US,1596203968.0,4.87,4.87,4.87
921,Muscatine,41.47,-91.13,21.67,77.0,1.0,3.1,US,1596203968.0,4.08,4.08,4.08
922,Shreveport,32.53,-93.75,26.67,78.0,75.0,4.6,US,1596203849.0,4.37,4.37,4.37
923,Satellite Beach,28.18,-80.59,30.56,74.0,20.0,3.83,US,1596203969.0,5.15,5.15,5.15
924,Roseburg,43.22,-123.34,16.0,63.0,1.0,0.32,US,1596203969.0,4.33,4.33,4.33
925,Jupiter,26.93,-80.09,31.11,70.0,40.0,2.6,US,1596203969.0,4.69,4.69,4.69
926,Appleton,44.26,-88.42,21.11,59.0,40.0,2.6,US,1596203969.0,3.85,3.85,3.85
927,Norwalk,33.9,-118.08,20.0,68.0,1.0,0.94,US,1596203969.0,5.45,5.45,5.45
928,Hayden,47.77,-116.79,22.78,46.0,1.0,8.7,US,1596203969.0,4.52,4.52,4.52
929,Waukesha,43.03,-88.3,22.22,73.0,5.0,4.1,US,1596203970.0,3.79,3.79,3.79
930,Valle de Allende,26.93,-105.4,21.71,62.0,28.0,6.25,MX,1596203970.0,,,
931,Sedona,34.87,-111.76,28.0,15.0,1.0,8.7,US,1596203970.0,7.64,7.64,7.64
932,Marshfield,44.67,-90.17,18.0,72.0,1.0,2.6,US,1596203767.0,3.87,3.87,3.87
933,Elk River,45.3,-93.57,23.89,67.0,0.0,0.58,US,1596203970.0,4.08,4.08,4.08
934,Kelowna,49.88,-119.49,22.22,82.0,1.0,1.5,CA,1596203826.0,,,
935,Oneonta,42.45,-75.06,19.44,81.0,0.0,1.82,US,1596203971.0,3.44,3.44,3.44
936,Cornelius,35.49,-80.86,27.22,78.0,40.0,5.7,US,1596203971.0,4.54,4.54,4.54
937,Santa Rosa,14.31,121.11,27.0,88.0,100.0,1.88,PH,1596203971.0,,,
938,Two Rivers,44.15,-87.57,21.67,77.0,1.0,3.1,US,1596203971.0,3.84,3.84,3.84
939,Rock Island,41.51,-90.58,23.0,69.0,1.0,5.1,US,1596203971.0,4.07,4.07,4.07
940,Muscle Shoals,34.74,-87.67,28.89,78.0,20.0,3.6,US,1596203698.0,4.25,4.25,4.25
941,Petaluma,38.23,-122.64,14.0,100.0,90.0,1.5,US,1596203972.0,5.35,5.35,5.35
942,Greeneville,36.16,-82.83,23.89,94.0,76.0,3.1,US,1596203972.0,4.16,4.16,4.16
943,Wildwood,38.58,-90.66,22.22,83.0,90.0,3.6,US,1596203972.0,4.38,4.38,4.38
944,Spartanburg,34.95,-81.93,27.78,74.0,40.0,3.6,US,1596203972.0,4.66,4.66,4.66
945,Capreol,46.71,-80.92,22.22,77.0,5.0,4.6,CA,1596203972.0,,,
946,Goldsboro,35.38,-77.99,28.0,78.0,90.0,6.7,US,1596203954.0,4.46,4.46,4.46
947,Hastings,50.86,0.57,32.22,54.0,0.0,5.7,GB,1596203703.0,,,
948,Sumter,28.71,-82.08,27.78,89.0,0.0,0.37,US,1596203973.0,4.78,4.78,4.78
949,Brookhaven,31.58,-90.44,27.22,84.0,79.0,4.23,US,1596203973.0,4.39,4.39,4.39
950,Le Mars,42.79,-96.17,20.56,88.0,1.0,1.98,US,1596203973.0,4.41,4.41,4.41
951,Santa Clarita,34.39,-118.54,25.56,46.0,1.0,2.68,US,1596203973.0,6.66,6.66,6.66
952,Utica,43.1,-75.23,23.33,70.0,0.0,0.45,US,1596203962.0,3.55,3.55,3.55
953,Penticton,49.48,-119.59,22.22,63.0,20.0,3.1,CA,1596203833.0,,,
954,Chambersburg,39.94,-77.66,23.89,88.0,100.0,0.45,US,1596203854.0,3.72,3.72,3.72
955,Sevierville,35.87,-83.56,28.0,69.0,90.0,3.6,US,1596203728.0,3.97,3.97,3.97
956,Marana,32.44,-111.23,31.11,47.0,1.0,1.5,US,1596203974.0,7.61,7.61,7.61
957,Saint-Raymond,45.47,-73.61,23.33,68.0,20.0,1.64,CA,1596203899.0,,,
958,Alamogordo,32.9,-105.96,26.67,47.0,1.0,3.6,US,1596203903.0,7.32,7.32,7.32
959,Eugene,44.05,-123.09,14.44,76.0,20.0,4.1,US,1596203702.0,4.46,4.46,4.46
960,Mattoon,39.48,-88.37,22.78,83.0,90.0,3.6,US,1596203838.0,4.15,4.15,4.15
961,Germantown,39.17,-77.27,22.78,100.0,90.0,2.25,US,1596203975.0,4.28,4.28,4.28
962,Logansport,40.75,-86.36,22.0,68.0,1.0,2.1,US,1596203975.0,3.67,3.67,3.67
963,Bartlett,35.2,-89.87,27.78,100.0,40.0,4.1,US,1596203975.0,4.3,4.3,4.3
964,Saint-Jacques,45.95,-73.57,23.89,69.0,0.0,0.89,CA,1596203975.0,,,
965,Lakeway,30.36,-97.98,27.78,83.0,1.0,4.1,US,1596203975.0,4.82,4.82,4.82
966,Hammonton,39.64,-74.8,22.22,99.0,100.0,2.29,US,1596203976.0,3.98,3.98,3.98
967,Weatherford,32.76,-97.8,24.44,92.0,6.0,2.24,US,1596203976.0,5.27,5.27,5.27
968,Lock Haven,41.14,-77.45,23.89,69.0,90.0,2.0,US,1596203976.0,3.56,3.56,3.56
969,Pitiquito,30.7,-112.08,28.89,68.0,0.0,0.89,MX,1596203976.0,,,
970,Mapimí,25.82,-103.85,23.0,78.0,90.0,0.89,MX,1596203977.0,,,
971,Midland,32.0,-102.08,23.0,73.0,75.0,4.1,US,1596203784.0,6.43,6.43,6.43
972,Naples,40.83,14.25,33.33,59.0,0.0,4.1,IT,1596203915.0,,,
973,Lakeland,28.04,-81.95,28.89,78.0,5.0,2.21,US,1596203963.0,4.86,4.86,4.86
974,Highland Springs,37.55,-77.33,26.11,83.0,90.0,2.6,US,1596203977.0,4.36,4.36,4.36
975,Greensboro,36.07,-79.79,27.22,94.0,90.0,4.1,US,1596203851.0,4.48,4.48,4.48
976,Ocean City,39.28,-74.57,21.67,94.0,100.0,1.79,US,1596203846.0,4.21,4.21,4.21
977,Martinsville,36.69,-79.87,26.67,100.0,90.0,2.1,US,1596203717.0,4.42,4.42,4.42
978,Bowling Green,36.99,-86.44,26.11,83.0,90.0,2.6,US,1596203978.0,4.06,4.06,4.06
979,Boulder,40.08,-105.35,18.33,82.0,1.0,0.91,US,1596203978.0,5.63,5.63,5.63
980,Holly Hill,29.24,-81.04,27.78,94.0,75.0,2.6,US,1596203978.0,4.9,4.9,4.9
981,Sheffield,53.38,-1.47,33.0,26.0,0.0,5.7,GB,1596203978.0,,,
982,Anaconda,46.13,-112.94,13.0,62.0,1.0,1.5,US,1596203978.0,4.9,4.9,4.9
983,Buffalo,42.89,-78.88,25.0,69.0,20.0,1.5,US,1596203710.0,3.47,3.47,3.47
984,Cuervos,32.63,-114.86,30.0,70.0,1.0,5.7,MX,1596203979.0,,,
985,Saint Johnsbury,44.42,-72.02,21.11,88.0,2.0,0.57,US,1596203979.0,3.61,3.61,3.61
986,Rodolfo Sánchez Taboada,31.72,-116.57,17.78,94.0,0.0,0.45,MX,1596203979.0,,,
987,Centerville,39.63,-84.16,23.33,69.0,75.0,4.6,US,1596203979.0,3.84,3.84,3.84
988,Weiser,44.25,-116.97,23.33,72.0,1.0,0.78,US,1596203979.0,5.65,5.65,5.65
989,Hartland,43.1,-88.34,22.22,73.0,5.0,4.1,US,1596203980.0,3.78,3.78,3.78
990,Belen,36.49,36.22,35.0,44.0,0.0,7.2,TR,1596203980.0,,,
991,Vancouver,49.25,-123.12,20.0,63.0,75.0,5.1,CA,1596203735.0,,,
992,Coronado,32.69,-117.18,20.0,77.0,20.0,3.6,US,1596203799.0,5.44,5.44,5.44
993,Culpeper,38.5,-77.97,24.0,94.0,90.0,1.14,US,1596203767.0,4.15,4.15,4.15
994,Nuevo Ideal,24.89,-105.07,17.8,77.0,97.0,1.01,MX,1596203980.0,,,
995,Thessalon,46.25,-83.57,20.0,72.0,1.0,1.5,CA,1596203980.0,3.68,3.68,3.68
996,Charlotte,35.23,-80.84,28.33,74.0,40.0,3.6,US,1596203772.0,4.62,4.62,4.62
997,Valparaíso,-33.04,-71.63,13.0,52.0,100.0,3.6,CL,1596203952.0,,,
998,Batavia,41.85,-88.31,23.89,78.0,1.0,4.6,US,1596203959.0,3.72,3.72,3.72
999,Spring Hill,28.48,-82.53,27.78,88.0,1.0,2.1,US,1596203764.0,4.87,4.87,4.87
