,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date,Ave DNI,Ave GHI,Ave Lat Tilt
804,Cullman,34.17,-86.84,30.0,69.0,75.0,4.1,US,1596302462.0,4.75,5.75,5.77
805,Carlyle,38.61,-89.37,20.56,93.0,100.0,0.89,US,1596302462.0,5.32,5.78,5.9
806,Corning,42.14,-77.05,30.0,37.0,1.0,3.6,US,1596302213.0,4.19,5.14,5.26
807,Springdale,36.19,-94.13,26.11,61.0,40.0,4.1,US,1596302463.0,5.9,6.06,6.13
808,Carnduff,49.17,-101.8,23.33,54.0,51.0,3.58,CA,1596302463.0,,,
809,Kearney,40.7,-99.08,27.0,51.0,1.0,6.2,US,1596302449.0,6.03,5.96,6.16
810,Butler,39.45,-84.57,27.78,74.0,75.0,2.1,US,1596302463.0,4.93,5.61,5.73
811,Valentín Gómez Farías,28.22,-106.58,27.68,35.0,0.0,4.64,MX,1596302464.0,,,
812,Kokomo,40.49,-86.13,21.11,100.0,90.0,4.1,US,1596302464.0,4.65,5.42,5.55
813,Suffolk,40.87,-72.8,30.0,62.0,75.0,3.6,US,1596302464.0,4.63,5.41,5.56
814,West Plains,36.73,-91.85,24.0,64.0,75.0,4.1,US,1596302464.0,5.53,5.97,6.06
815,Sayville,40.74,-73.08,31.11,48.0,40.0,2.1,US,1596302174.0,4.52,5.38,5.54
816,Fergus Falls,46.28,-96.08,23.33,64.0,40.0,5.1,US,1596302464.0,5.59,5.47,5.8
817,Americus,32.07,-84.23,31.0,58.0,75.0,2.6,US,1596302465.0,4.31,5.56,5.54
818,Chubbuck,42.92,-112.47,29.44,25.0,1.0,1.45,US,1596302465.0,7.93,6.58,6.89
819,Dodge City,37.75,-100.02,28.33,54.0,1.0,2.6,US,1596302465.0,6.48,6.24,6.38
820,Eastlake,41.65,-81.45,23.33,73.0,90.0,1.5,US,1596302465.0,4.52,5.32,5.48
821,Pittsburg,38.03,-121.88,25.56,56.0,1.0,4.1,US,1596302421.0,7.58,7.04,7.27
822,Forestville,38.85,-76.88,31.11,62.0,40.0,3.1,US,1596302465.0,4.42,5.43,5.52
823,Saucillo,28.02,-105.28,30.95,34.0,29.0,3.85,MX,1596302185.0,,,
824,Rexburg,43.83,-111.79,28.89,37.0,1.0,2.6,US,1596302466.0,8.19,6.71,7.07
825,Torrington,41.8,-73.12,30.56,43.0,24.0,0.89,US,1596302466.0,4.31,5.16,5.29
826,Beaupré,47.04,-70.9,26.67,63.0,3.0,2.91,CA,1596302466.0,,,
827,Castaños,26.78,-101.42,27.06,48.0,98.0,2.47,MX,1596302466.0,,,
828,Show Low,34.25,-110.03,27.0,39.0,1.0,8.7,US,1596302466.0,6.1,5.84,5.81
829,El Sauzal de Rodríguez,31.9,-116.68,20.56,90.0,0.0,1.34,MX,1596302467.0,,,
830,Durant,33.99,-96.37,31.0,40.0,75.0,2.1,US,1596302383.0,6.16,6.26,6.29
831,South Sioux City,42.47,-96.41,25.0,69.0,90.0,4.1,US,1596302467.0,5.47,5.64,5.85
832,Sweetwater,25.76,-80.37,31.67,74.0,75.0,5.7,US,1596302467.0,4.25,5.53,5.42
833,Dunkirk,51.05,2.37,23.89,57.0,25.0,1.34,FR,1596302467.0,,,
834,Auburndale,28.07,-81.79,33.89,52.0,1.0,1.5,US,1596302191.0,4.31,5.55,5.48
835,Lake Cowichan,48.83,-124.05,21.67,64.0,20.0,2.1,CA,1596302467.0,,,
836,Saint-André-Avellin,45.72,-75.07,29.44,51.0,40.0,2.1,CA,1596302468.0,,,
837,Pinawa,50.15,-95.88,22.85,46.0,9.0,4.81,CA,1596302468.0,,,
838,Wentzville,38.81,-90.85,24.0,73.0,1.0,3.1,US,1596302197.0,5.35,5.69,5.81
839,Fort Collins,40.59,-105.08,30.0,28.0,1.0,2.6,US,1596302468.0,5.73,5.6,5.7
840,Blythe,33.61,-114.6,38.33,35.0,1.0,9.3,US,1596302468.0,8.1,6.99,6.88
841,Bow Island,49.87,-111.37,29.44,47.0,90.0,2.1,CA,1596302468.0,,,
842,Portage,41.17,-81.2,21.67,88.0,90.0,3.73,US,1596302468.0,4.25,5.2,5.3
843,Listowel,52.45,-9.48,16.0,77.0,75.0,6.2,IE,1596302469.0,,,
844,Olney,39.15,-77.07,30.56,66.0,90.0,4.1,US,1596302442.0,4.49,5.45,5.54
845,Viesca,25.35,-102.8,28.33,54.0,75.0,3.37,MX,1596302469.0,,,
846,Benton Harbor,42.12,-86.45,23.33,69.0,1.0,1.5,US,1596302469.0,4.77,5.39,5.6
847,Muscatine,41.47,-91.13,26.67,61.0,75.0,3.6,US,1596302469.0,4.99,5.44,5.61
848,Stirling,56.12,-3.94,17.22,71.0,78.0,1.34,GB,1596302469.0,,,
849,Ahome,25.92,-109.18,33.33,55.0,40.0,0.35,MX,1596302469.0,,,
850,Peru,40.75,-86.07,21.0,100.0,90.0,4.1,US,1596302403.0,4.53,5.38,5.51
851,Smyrna,33.88,-84.51,32.22,62.0,75.0,5.1,US,1596302470.0,4.54,5.67,5.67
852,Valle de Allende,26.93,-105.4,26.84,45.0,9.0,5.14,MX,1596302466.0,,,
853,Wisconsin Rapids,44.38,-89.82,26.0,54.0,75.0,3.1,US,1596302447.0,4.71,5.17,5.39
854,Hollins,37.34,-79.94,29.44,74.0,75.0,4.1,US,1596302470.0,4.18,5.36,5.38
855,Key Largo,25.09,-80.45,29.44,1.0,51.0,3.13,US,1596302470.0,5.27,6.15,6.03
856,Valley,45.13,-116.13,23.0,46.0,1.0,1.5,US,1596302470.0,8.26,6.51,6.9
857,Hartford,41.77,-72.77,32.78,38.0,40.0,2.1,US,1596302426.0,4.24,5.16,5.3
858,Forrest City,35.01,-90.79,22.22,94.0,90.0,2.6,US,1596302471.0,5.55,6.08,6.14
859,Logansport,40.75,-86.36,21.0,83.0,90.0,4.54,US,1596302471.0,4.53,5.37,5.51
860,Ozark,37.02,-93.21,25.56,74.0,85.0,0.89,US,1596302471.0,5.61,5.95,6.03
861,Collingwood,44.48,-80.22,30.0,40.0,20.0,5.1,CA,1596302471.0,,,
862,Marion,39.77,-86.16,22.78,88.0,90.0,3.1,US,1596302404.0,4.64,5.46,5.58
863,West Des Moines,41.57,-93.75,27.22,42.0,40.0,3.1,US,1596302471.0,5.12,5.5,5.67
864,Germantown,39.17,-77.27,30.0,66.0,90.0,4.1,US,1596302472.0,4.46,5.44,5.53
865,Oakley,38.0,-121.71,25.56,38.0,1.0,6.7,US,1596302472.0,7.68,7.07,7.29
866,Clifton,40.86,-74.16,32.78,43.0,1.0,1.5,US,1596302472.0,4.17,5.15,5.26
867,Liberty,31.83,-81.5,33.89,59.0,40.0,4.1,US,1596302472.0,4.48,5.64,5.61
868,Wellington,-41.29,174.78,9.0,81.0,95.0,3.1,NZ,1596302472.0,,,
869,Beckley,37.78,-81.19,29.0,69.0,75.0,5.1,US,1596302472.0,4.22,5.38,5.4
870,Pendleton,45.67,-118.79,27.22,26.0,1.0,4.6,US,1596302192.0,7.58,6.45,6.94
871,Corcoran,36.1,-119.56,29.44,32.0,1.0,3.6,US,1596302473.0,8.08,7.23,7.37
872,Evansville,37.97,-87.56,27.22,78.0,75.0,3.6,US,1596302473.0,5.39,5.9,6.02
873,New Brighton,45.07,-93.2,28.33,54.0,20.0,3.1,US,1596302205.0,5.08,5.3,5.56
874,Rumford,44.55,-70.55,27.22,56.0,19.0,0.89,US,1596302473.0,4.73,5.14,5.35
875,Bustamante,26.53,-100.5,25.81,57.0,100.0,1.21,MX,1596302473.0,,,
876,Bartlesville,36.75,-95.98,29.0,54.0,20.0,2.1,US,1596302474.0,5.87,6.08,6.17
877,Kuna,43.49,-116.42,27.22,30.0,1.0,4.1,US,1596302474.0,8.71,6.86,7.25
878,Aldergrove,49.06,-122.47,21.11,72.0,20.0,4.6,CA,1596302401.0,,,
879,Sturgis,41.8,-85.42,25.0,88.0,75.0,2.1,US,1596302461.0,4.35,5.23,5.37
880,Rodney,42.57,-81.68,25.0,78.0,1.0,5.1,CA,1596302474.0,,,
881,Kendallville,41.44,-85.27,20.56,100.0,90.0,2.6,US,1596302474.0,4.43,5.29,5.43
882,Creel,27.75,-107.63,22.87,44.0,1.0,4.9,MX,1596302474.0,,,
883,Oxford,51.75,-1.26,23.33,53.0,40.0,7.2,GB,1596302475.0,,,
884,Killeen,31.12,-97.73,32.0,38.0,1.0,2.1,US,1596302448.0,6.05,6.35,6.32
885,Ladysmith,48.98,-123.82,21.67,64.0,20.0,2.1,CA,1596302475.0,,,
886,Bentonville,36.37,-94.21,26.0,57.0,20.0,3.6,US,1596302386.0,5.93,6.07,6.14
887,Cortez,37.35,-108.59,28.0,26.0,1.0,3.09,US,1596302475.0,7.23,6.45,6.54
888,Ken Caryl,39.58,-105.12,28.89,30.0,0.0,0.45,US,1596302287.0,5.44,5.35,5.39
889,Platteville,42.73,-90.48,25.56,57.0,40.0,2.6,US,1596302475.0,4.69,5.28,5.46
890,Glen Allen,37.67,-77.51,31.67,62.0,40.0,2.1,US,1596302476.0,4.5,5.51,5.57
891,San Luis,-33.3,-66.34,20.53,25.0,67.0,8.8,AR,1596302307.0,,,
892,Mayfield,36.74,-88.64,23.89,94.0,90.0,7.2,US,1596302476.0,5.35,5.91,6.0
893,Papillion,41.15,-96.04,26.67,61.0,90.0,2.1,US,1596302476.0,5.34,5.65,5.84
894,Appleton,44.26,-88.42,27.22,31.0,40.0,0.89,US,1596302476.0,4.77,5.22,5.45
895,Bayonet Point,28.33,-82.68,35.0,44.0,44.0,2.15,US,1596302476.0,4.25,5.48,5.41
896,Muskegon,43.3,-86.13,26.0,44.0,75.0,3.1,US,1596302254.0,4.78,5.31,5.53
897,Hattiesburg,31.33,-89.29,31.0,58.0,1.0,3.6,US,1596302477.0,4.74,5.8,5.78
898,Jacksonville Beach,30.29,-81.39,34.44,70.0,20.0,5.1,US,1596302444.0,4.47,5.65,5.63
899,Wood River,38.86,-90.1,22.0,94.0,90.0,4.1,US,1596302477.0,5.11,5.65,5.77
900,Sun Valley,39.6,-119.78,28.33,14.0,20.0,0.89,US,1596302314.0,9.11,7.18,7.39
901,La Grande,45.32,-118.09,25.0,33.0,1.0,6.2,US,1596302477.0,7.55,6.37,6.8
902,Troutdale,45.54,-122.39,18.89,72.0,75.0,1.19,US,1596302477.0,5.23,5.48,5.81
903,Oildale,35.42,-119.02,31.11,25.0,1.0,1.5,US,1596302477.0,8.02,7.26,7.38
904,Livermore,37.68,-121.77,21.67,56.0,1.0,3.1,US,1596302463.0,7.99,7.13,7.34
905,Whitefish,48.41,-114.34,26.0,47.0,1.0,2.6,US,1596302478.0,6.66,5.76,6.18
906,Logan,41.74,-111.83,29.44,28.0,1.0,1.5,US,1596302478.0,8.34,6.8,7.07
907,Castle Rock,39.37,-104.86,28.89,28.0,0.0,1.17,US,1596302331.0,6.65,6.12,6.28
908,Waupun,43.63,-88.73,24.44,60.0,40.0,1.5,US,1596302478.0,4.65,5.19,5.39
909,Effingham County,32.37,-81.33,35.0,56.0,75.0,3.6,US,1596302478.0,4.44,5.64,5.62
910,Lakeway,30.36,-97.98,33.33,49.0,40.0,2.1,US,1596302447.0,5.93,6.29,6.23
911,Battle Creek,42.32,-85.18,24.0,64.0,1.0,3.6,US,1596302366.0,4.36,5.2,5.36
912,Saint-Donat-de-Montcalm,46.32,-74.22,28.33,6.0,8.0,1.4,CA,1596302479.0,,,
913,Ironton,38.54,-82.68,31.11,78.0,75.0,2.1,US,1596302479.0,4.54,5.47,5.55
914,,,,,,,,,,,,
915,Pericos,25.05,-107.7,33.33,67.0,43.0,0.45,MX,1596302479.0,,,
916,Nashville,36.17,-86.78,27.0,74.0,90.0,5.7,US,1596302479.0,4.83,5.7,5.75
917,Crossville,35.95,-85.03,27.78,61.0,75.0,7.2,US,1596302480.0,4.48,5.54,5.56
918,Bolivar,37.61,-93.41,26.67,59.0,81.0,3.25,US,1596302214.0,5.58,5.91,6.01
919,Big Spring,32.25,-101.48,31.0,35.0,1.0,1.75,US,1596302480.0,6.39,6.4,6.37
920,East Wenatchee,47.42,-120.29,28.33,28.0,1.0,5.7,US,1596302480.0,7.28,6.3,6.86
921,Jefferson City,38.58,-92.17,24.0,69.0,20.0,2.1,US,1596302480.0,5.48,5.77,5.89
922,New Castle,41.0,-80.35,21.67,94.0,90.0,3.1,US,1596302480.0,4.1,5.2,5.3
923,Rossland,49.08,-117.8,27.22,41.0,26.0,2.24,CA,1596302481.0,,,
924,Jericho,31.87,35.45,24.44,63.0,0.0,3.58,PS,1596302481.0,,,
925,Clearlake,38.96,-122.63,28.89,51.0,0.0,0.45,US,1596302481.0,8.53,7.21,7.45
926,Yavaros,26.7,-109.52,32.78,59.0,3.0,2.68,MX,1596302466.0,,,
927,Parry Sound,45.35,-80.03,27.78,46.0,78.0,2.22,CA,1596302271.0,,,
928,Fergus,47.3,-109.27,26.67,50.0,1.0,8.2,US,1596302481.0,6.82,5.87,6.31
929,Abbeville,50.1,1.83,22.22,59.0,22.0,5.77,FR,1596302482.0,,,
930,Cave Spring,37.23,-80.01,29.44,74.0,75.0,4.1,US,1596302482.0,4.28,5.41,5.44
931,Chickasha,35.05,-97.94,27.0,51.0,1.0,4.1,US,1596302482.0,6.4,6.34,6.4
932,Granger,41.75,-86.13,23.0,83.0,20.0,2.1,US,1596302482.0,4.41,5.25,5.4
933,Bainbridge Island,47.63,-122.52,17.78,72.0,90.0,3.6,US,1596302452.0,5.48,5.33,5.68
934,Tweed,44.48,-77.32,30.56,46.0,41.0,0.89,CA,1596302482.0,,,
935,Wasco,35.59,-119.34,31.11,27.0,1.0,2.14,US,1596302482.0,8.03,7.23,7.35
936,Atchison,39.56,-95.12,27.0,54.0,1.0,4.1,US,1596302483.0,5.51,5.75,5.89
937,Allentown,40.61,-75.49,31.0,45.0,1.0,1.5,US,1596302344.0,4.21,5.2,5.3
938,Edgewater,28.99,-80.9,33.89,55.0,20.0,1.5,US,1596302449.0,4.79,5.77,5.72
939,Pocatello,42.87,-112.45,29.44,25.0,1.0,1.42,US,1596302418.0,7.85,6.5,6.77
940,Kennett,36.24,-90.06,22.0,88.0,90.0,6.2,US,1596302483.0,5.65,6.09,6.18
941,Fenton,42.8,-83.7,25.56,64.0,1.0,3.1,US,1596302483.0,4.44,5.23,5.4
942,Spencer,43.14,-95.14,24.0,69.0,75.0,4.1,US,1596302484.0,5.26,5.49,5.71
943,Plessisville,46.22,-71.76,27.78,48.0,10.0,1.79,CA,1596302484.0,,,
944,,,,,,,,,,,,
945,Highland Park,42.18,-87.8,25.0,69.0,75.0,4.1,US,1596302375.0,4.47,5.23,5.4
946,Wiarton,44.74,-81.13,26.67,69.0,75.0,2.1,CA,1596302484.0,,,
947,Clarksville,36.53,-87.36,27.22,83.0,90.0,5.7,US,1596302438.0,5.0,5.8,5.87
948,Helena,46.59,-112.04,28.33,34.0,1.0,0.79,US,1596302481.0,6.83,5.92,6.3
949,Haysville,37.56,-97.35,27.22,50.0,20.0,4.6,US,1596302485.0,6.0,6.11,6.23
950,Levelland,33.59,-102.38,32.22,31.0,20.0,2.6,US,1596302485.0,6.99,6.74,6.75
951,Coachella,33.68,-116.17,36.11,53.0,1.0,3.6,US,1596302485.0,8.3,7.12,7.13
952,Bonham,33.58,-96.18,29.44,51.0,1.0,2.6,US,1596302289.0,6.03,6.22,6.23
953,Eufaula,31.89,-85.15,32.22,69.0,52.0,4.13,US,1596302485.0,4.47,5.66,5.55
954,Brentwood,40.78,-73.25,31.11,48.0,40.0,2.1,US,1596302247.0,4.61,5.4,5.56
955,Perth,-31.93,115.83,12.22,93.0,52.0,2.28,AU,1596302486.0,,,
956,San Clemente,33.43,-117.61,25.56,68.0,0.0,0.89,US,1596302261.0,5.4,6.37,6.43
957,Moss Point,30.41,-88.53,34.0,56.0,40.0,1.5,US,1596302486.0,4.45,5.59,5.55
958,Niceville,30.52,-86.48,32.0,62.0,20.0,5.1,US,1596302486.0,4.12,5.38,5.33
959,Artesia,33.87,-118.08,27.0,64.0,1.0,4.1,US,1596302486.0,6.64,6.88,6.98
960,Berwick,41.05,-76.23,30.56,42.0,71.0,0.89,US,1596302486.0,4.03,5.13,5.23
961,New Milford,40.93,-74.02,32.78,43.0,1.0,1.5,US,1596302486.0,4.12,5.13,5.24
962,Tullahoma,35.36,-86.21,27.22,69.0,90.0,4.1,US,1596302487.0,4.77,5.73,5.76
963,Gainesville,29.65,-82.32,35.56,59.0,1.0,2.41,US,1596302487.0,4.05,5.36,5.31
964,Hannibal,39.71,-91.36,26.11,50.0,1.0,2.1,US,1596302487.0,5.11,5.59,5.74
965,Greencastle,39.64,-86.86,22.22,94.0,90.0,4.1,US,1596302449.0,4.8,5.52,5.63
966,Collierville,35.04,-89.66,23.33,100.0,90.0,3.6,US,1596302487.0,5.32,5.99,6.04
967,Alpine,32.84,-116.77,35.0,61.0,5.0,3.1,US,1596302487.0,8.26,7.21,7.22
968,Sebring,27.5,-81.44,33.0,49.0,1.0,6.2,US,1596302413.0,4.22,5.52,5.44
969,Sanford,28.8,-81.27,35.0,44.0,1.0,4.1,US,1596302461.0,4.39,5.55,5.48
970,West Lorne,42.6,-81.6,26.0,78.0,1.0,5.1,CA,1596302488.0,,,
971,Boulder,40.08,-105.35,29.44,28.0,1.0,2.6,US,1596302401.0,5.44,5.32,5.35
972,Martinsville,36.69,-79.87,31.11,70.0,75.0,2.1,US,1596302488.0,4.58,5.58,5.63
973,Saraland,30.82,-88.07,32.22,62.0,2.0,1.79,US,1596302488.0,4.39,5.56,5.52
974,New Haven,41.31,-72.93,31.67,54.0,1.0,4.6,US,1596302488.0,4.34,5.21,5.35
975,Grand Junction,39.06,-108.55,30.56,17.0,1.0,5.1,US,1596302489.0,6.52,6.07,6.17
976,Keokuk,40.4,-91.38,25.0,69.0,1.0,2.6,US,1596302489.0,5.08,5.54,5.69
977,Rockingham,42.97,-71.1,31.11,35.0,0.0,0.45,US,1596302489.0,4.78,5.29,5.49
978,Sandusky,41.35,-83.13,21.11,91.0,98.0,3.72,US,1596302489.0,4.45,5.29,5.42
979,Mandan,46.83,-100.89,25.0,56.0,40.0,6.2,US,1596302264.0,6.18,5.68,6.1
980,Santa Paula,34.35,-119.06,34.44,32.0,0.0,1.76,US,1596302489.0,7.64,7.12,7.21
981,Shawville,45.6,-76.48,31.11,58.0,28.0,0.98,CA,1596302490.0,,,
982,Urbana,40.11,-88.21,20.56,93.0,90.0,3.1,US,1596302490.0,4.45,5.4,5.54
983,Florence,43.77,11.25,36.67,30.0,0.0,4.1,IT,1596302490.0,,,
984,Paducah,37.08,-88.6,22.0,88.0,90.0,4.6,US,1596302249.0,5.4,5.94,6.04
985,Rodeo,38.03,-122.27,22.22,56.0,1.0,4.1,US,1596302490.0,6.73,6.73,6.95
986,Oro Valley,32.39,-110.97,37.22,26.0,44.0,0.89,US,1596302490.0,6.77,6.46,6.44
987,Capreol,46.71,-80.92,26.11,50.0,75.0,2.6,CA,1596302491.0,,,
988,Creston,41.06,-94.36,26.11,57.0,20.0,5.1,US,1596302491.0,5.35,5.61,5.78
989,Back Mountain,41.34,-76.0,30.0,50.0,70.0,0.89,US,1596302218.0,4.01,5.07,5.15
990,Big Rapids,43.7,-85.48,26.67,47.0,1.0,2.1,US,1596302491.0,4.58,5.2,5.39
991,Del City,35.44,-97.44,28.0,48.0,20.0,4.1,US,1596302491.0,6.31,6.29,6.36
992,Nuevo Casas Grandes,30.42,-107.92,29.44,40.0,0.0,2.68,MX,1596302492.0,,,
993,Siloam Springs,36.19,-94.54,24.0,64.0,40.0,4.1,US,1596302376.0,5.98,6.08,6.15
994,Benjamín Hill,30.17,-111.1,32.78,62.0,8.0,0.89,MX,1596302492.0,,,
995,Morris,40.83,-74.53,32.78,46.0,40.0,0.42,US,1596302492.0,4.18,5.12,5.22
996,Saint Cloud,45.56,-94.16,24.0,73.0,75.0,3.1,US,1596302492.0,5.32,5.37,5.64
997,Auburn Hills,42.69,-83.23,27.78,54.0,75.0,4.1,US,1596302434.0,4.35,5.2,5.35
998,Hibbing,47.43,-92.94,19.0,88.0,90.0,5.1,US,1596302493.0,5.01,5.17,5.47
999,Arkadelphia,34.12,-93.05,28.33,51.0,1.0,3.1,US,1596302493.0,5.64,6.1,6.15
