,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date,Ave DNI,Ave GHI,Ave Lat Tilt
807,Bucerías,20.75,-105.33,26.67,94.0,90.0,1.0,MX,1596171404.0,,,
808,Olean,42.08,-78.43,17.0,82.0,1.0,0.65,US,1596171404.0,3.47,3.47,3.47
809,Searcy,35.25,-91.74,28.0,88.0,90.0,1.5,US,1596171404.0,4.45,4.45,4.45
810,Lumberton,34.62,-79.01,26.0,88.0,1.0,3.6,US,1596171404.0,4.61,4.61,4.61
811,Callaway,30.15,-85.57,28.0,78.0,1.0,4.6,US,1596171405.0,4.78,4.78,4.78
812,La Salle,41.33,-89.09,20.0,82.0,1.0,5.1,US,1596171405.0,3.85,3.85,3.85
813,Tula,54.2,37.61,15.01,78.0,0.0,4.09,RU,1596171405.0,,,
814,Aylmer,42.77,-80.98,18.0,82.0,40.0,3.6,CA,1596171320.0,,,
815,Orillia,44.61,-79.42,19.44,97.0,0.0,2.1,CA,1596171121.0,,,
816,Pampa,35.54,-100.96,20.0,77.0,1.0,7.7,US,1596171406.0,6.21,6.21,6.21
817,Clarksburg,39.28,-80.34,22.0,83.0,90.0,1.5,US,1596171406.0,3.61,3.61,3.61
818,Cranbrook,49.5,-115.77,27.0,24.0,20.0,3.1,CA,1596171124.0,,,
819,Roswell,34.02,-84.36,25.56,83.0,1.0,2.1,US,1596171231.0,4.37,4.37,4.37
820,Great Bend,38.36,-98.76,19.44,88.0,1.0,4.6,US,1596171406.0,5.43,5.43,5.43
821,Craig,40.52,-107.55,19.0,51.0,1.0,2.1,US,1596171406.0,5.66,5.66,5.66
822,Livingston,55.9,-3.52,12.22,100.0,90.0,1.0,GB,1596171195.0,,,
823,Barraute,48.43,-77.63,17.0,88.0,1.0,2.1,CA,1596171407.0,,,
824,South Hill,47.14,-122.27,26.0,56.0,1.0,0.54,US,1596171407.0,3.05,3.05,3.05
825,Gallup,35.53,-108.74,21.0,19.0,1.0,1.5,US,1596171407.0,7.47,7.47,7.47
826,San Luis Potosí,22.5,-100.5,17.0,77.0,75.0,3.1,MX,1596171285.0,,,
827,Madison,34.73,-86.57,27.0,78.0,75.0,4.1,US,1596171147.0,4.14,4.14,4.14
828,Yavaros,26.7,-109.52,28.89,72.0,65.0,3.13,MX,1596171408.0,,,
829,Zacualpan,21.25,-105.17,26.67,94.0,90.0,1.0,MX,1596171408.0,,,
830,Nueva Gerona,21.88,-82.8,28.87,76.0,0.0,8.72,CU,1596171408.0,,,
831,Saint Augustine,29.89,-81.31,26.0,83.0,1.0,3.1,US,1596171408.0,4.79,4.79,4.79
832,Ontario,34.06,-117.65,29.0,26.0,1.0,4.1,US,1596171395.0,6.01,6.01,6.01
833,Mustang,35.38,-97.72,26.0,74.0,75.0,6.7,US,1596171408.0,5.23,5.23,5.23
834,,,,,,,,,,,,
835,Saint-Hyacinthe,45.62,-72.95,17.22,95.0,66.0,1.48,CA,1596171409.0,,,
836,Sylacauga,33.17,-86.25,25.56,88.0,75.0,2.1,US,1596171409.0,4.25,4.25,4.25
837,Vega de Alatorre,20.03,-96.63,26.96,79.0,8.0,2.87,MX,1596171409.0,,,
838,Dublin,37.7,-121.94,21.0,52.0,1.0,5.1,US,1596171288.0,5.47,5.47,5.47
839,Emmett,43.87,-116.5,32.22,27.0,27.0,1.79,US,1596171163.0,5.96,5.96,5.96
840,Venezuela,8.0,-66.0,25.85,80.0,100.0,3.33,VE,1596171409.0,,,
841,Borger,52.92,6.79,13.89,89.0,62.0,2.05,NL,1596171382.0,,,
842,Ciudad General Terán,25.27,-99.68,26.28,77.0,87.0,7.07,MX,1596171410.0,,,
843,Gananoque,44.33,-76.17,20.0,49.0,0.0,2.3,CA,1596171410.0,3.84,3.84,3.84
844,Goldsboro,35.38,-77.99,26.0,94.0,1.0,2.1,US,1596171410.0,4.46,4.46,4.46
845,Fredericksburg,38.3,-77.46,23.0,100.0,40.0,3.2,US,1596171410.0,4.26,4.26,4.26
846,Villanueva,15.32,-88.0,24.28,91.0,74.0,0.9,HN,1596171410.0,,,
847,Roseburg,43.22,-123.34,27.0,39.0,1.0,1.08,US,1596171411.0,4.33,4.33,4.33
848,Walla Walla,46.06,-118.34,33.0,21.0,1.0,4.6,US,1596171293.0,4.84,4.84,4.84
849,Montgomery,39.15,-77.2,23.89,94.0,90.0,2.12,US,1596171180.0,4.2,4.2,4.2
850,Walker,30.73,-95.57,29.0,66.0,1.0,4.1,US,1596171411.0,4.42,4.42,4.42
851,Delta,5.5,6.0,23.03,93.0,99.0,1.99,NG,1596171411.0,,,
852,Winslow,35.02,-110.7,25.0,12.0,1.0,2.1,US,1596171411.0,7.68,7.68,7.68
853,Independence,39.09,-94.42,22.22,94.0,90.0,6.2,US,1596171175.0,4.58,4.58,4.58
854,Utica,43.1,-75.23,16.67,86.0,33.0,0.58,US,1596171412.0,3.55,3.55,3.55
855,Kewanee,41.25,-89.92,21.67,88.0,99.0,4.8,US,1596171412.0,3.93,3.93,3.93
856,Saint George,37.1,-113.58,38.0,9.0,1.0,3.1,US,1596171412.0,7.5,7.5,7.5
857,Punta Gorda,26.93,-82.05,26.0,88.0,1.0,1.5,US,1596171280.0,4.89,4.89,4.89
858,Salina,38.84,-97.61,21.0,88.0,75.0,5.7,US,1596171412.0,5.08,5.08,5.08
859,Butte,39.65,-121.57,32.0,27.0,1.0,3.1,US,1596171413.0,5.83,5.83,5.83
860,Lawton,34.61,-98.39,23.33,78.0,1.0,3.38,US,1596171413.0,5.41,5.41,5.41
861,Bañón,40.84,-1.19,22.0,68.0,0.0,1.0,ES,1596171413.0,,,
862,Rockford,42.27,-89.09,20.0,60.0,40.0,3.1,US,1596171285.0,3.8,3.8,3.8
863,Baton Rouge,30.45,-91.15,28.0,78.0,1.0,6.2,US,1596171307.0,4.37,4.37,4.37
864,Rock Springs,41.59,-109.2,23.0,22.0,40.0,2.6,US,1596171413.0,6.19,6.19,6.19
865,Ejido Ixcatepec,21.2,-97.95,23.14,95.0,81.0,1.14,MX,1596171414.0,,,
866,Raymond,43.9,-70.47,18.89,95.0,4.0,0.94,US,1596171414.0,3.97,3.97,3.97
867,Cedral,23.8,-100.73,19.72,73.0,99.0,4.83,MX,1596171414.0,,,
868,Témiscaming,46.72,-79.1,17.22,82.0,1.0,2.6,CA,1596171414.0,,,
869,Conway,35.09,-92.44,28.0,74.0,90.0,4.6,US,1596171414.0,4.36,4.36,4.36
870,Cerritos,33.86,-118.06,24.0,50.0,1.0,2.1,US,1596171415.0,5.45,5.45,5.45
871,Picayune,30.53,-89.68,28.0,78.0,1.0,2.6,US,1596171415.0,4.39,4.39,4.39
872,Baraguá,21.7,-78.63,26.05,77.0,2.0,4.74,CU,1596171415.0,,,
873,Port Washington,40.83,-73.7,27.78,65.0,90.0,2.1,US,1596171415.0,3.69,3.69,3.69
874,Carroll,39.55,-77.02,22.78,97.0,100.0,1.76,US,1596171416.0,4.0,4.0,4.0
875,Las Cruces,32.31,-106.78,30.56,11.0,1.0,2.6,US,1596171416.0,7.57,7.57,7.57
876,Natchez,31.56,-91.4,26.0,94.0,1.0,2.6,US,1596171416.0,4.53,4.53,4.53
877,Central Point,42.38,-122.92,32.0,19.0,1.0,3.6,US,1596171416.0,5.25,5.25,5.25
878,Pulaski,34.77,-92.3,26.67,78.0,75.0,4.1,US,1596171416.0,4.37,4.37,4.37
879,Tulancingo,20.08,-98.37,14.78,87.0,100.0,1.21,MX,1596171417.0,,,
880,Smithfield,41.92,-71.55,25.0,78.0,1.0,2.1,US,1596171417.0,3.85,3.85,3.85
881,Beamsville,43.17,-79.48,21.67,80.0,42.0,0.45,CA,1596171417.0,,,
882,Mishawaka,41.66,-86.16,21.0,77.0,1.0,2.6,US,1596171232.0,3.62,3.62,3.62
883,Sun Valley,39.6,-119.78,26.67,17.0,1.0,5.1,US,1596171417.0,7.04,7.04,7.04
884,Cockeysville,39.48,-76.64,23.33,91.0,100.0,3.01,US,1596171418.0,4.0,4.0,4.0
885,Thessalon,46.25,-83.57,19.0,77.0,90.0,3.92,CA,1596171418.0,3.68,3.68,3.68
886,Lovington,32.94,-103.35,28.33,47.0,1.0,8.2,US,1596171405.0,6.8,6.8,6.8
887,Glasgow,55.87,-4.26,11.67,93.0,20.0,0.5,GB,1596171395.0,,,
888,Redlands,34.06,-117.18,29.44,41.0,0.0,0.26,US,1596171418.0,6.78,6.78,6.78
889,Ottawa,45.41,-75.7,18.33,93.0,5.0,1.5,CA,1596171335.0,,,
890,Appleton,44.26,-88.42,19.0,59.0,1.0,1.5,US,1596171203.0,3.85,3.85,3.85
891,China,25.7,-99.23,26.66,80.0,91.0,9.73,MX,1596171418.0,,,
892,Marshalltown,42.05,-92.91,21.11,83.0,20.0,4.6,US,1596171419.0,4.14,4.14,4.14
893,Esmeralda,21.85,-78.12,27.0,83.0,8.0,6.2,CU,1596171419.0,,,
894,,,,,,,,,,,,
895,Los Baños,14.17,121.18,31.0,70.0,100.0,4.1,PH,1596171419.0,,,
896,Oxbow,49.23,-102.17,21.11,94.0,45.0,1.34,CA,1596171419.0,,,
897,Vancouver,49.25,-123.12,25.0,61.0,0.0,1.02,CA,1596170895.0,,,
898,Spearfish,44.49,-103.86,20.56,57.0,7.0,0.89,US,1596171128.0,5.35,5.35,5.35
899,Sooke,48.37,-123.73,21.11,49.0,1.0,4.6,CA,1596171420.0,,,
900,Fort Walton Beach,30.41,-86.62,29.0,83.0,1.0,4.6,US,1596171420.0,4.71,4.71,4.71
901,Eagle Pass,28.71,-100.5,27.78,73.0,17.0,4.14,US,1596171420.0,5.2,5.2,5.2
902,Chambersburg,39.94,-77.66,22.22,87.0,100.0,0.21,US,1596171380.0,3.72,3.72,3.72
903,Princeton,25.54,-80.41,28.89,83.0,1.0,3.6,US,1596171421.0,4.7,4.7,4.7
904,Hondomachi-hondo,32.45,130.2,32.0,66.0,75.0,2.6,JP,1596171421.0,,,
905,Belchertown,42.28,-72.4,22.0,83.0,90.0,0.64,US,1596171421.0,3.67,3.67,3.67
906,,,,,,,,,,,,
907,Milledgeville,33.08,-83.23,26.67,78.0,1.0,2.12,US,1596171422.0,4.65,4.65,4.65
908,Green River,41.53,-109.47,23.0,21.0,40.0,2.6,US,1596171213.0,6.2,6.2,6.2
909,Saint-Germain-de-Grantham,45.83,-72.57,17.78,93.0,84.0,2.39,CA,1596171422.0,,,
910,Tierra Nueva,21.68,-100.57,17.49,88.0,81.0,2.72,MX,1596171422.0,,,
911,Evans,33.53,-82.13,26.11,83.0,1.0,2.1,US,1596171422.0,4.64,4.64,4.64
912,Greencastle,39.64,-86.86,20.0,100.0,1.0,2.1,US,1596171289.0,3.96,3.96,3.96
913,Elliot Lake,46.38,-82.63,20.0,77.0,40.0,3.1,CA,1596171423.0,,,
914,Lewisville,33.05,-96.99,25.56,83.0,75.0,7.2,US,1596171207.0,4.77,4.77,4.77
915,,,,,,,,,,,,
916,Owensboro,37.77,-87.11,23.0,100.0,75.0,1.3,US,1596171423.0,4.13,4.13,4.13
917,Aguada de Pasajeros,22.39,-80.85,27.0,88.0,1.0,3.1,CU,1596171423.0,,,
918,Santa Catarina,-27.0,-50.0,6.16,99.0,58.0,0.27,BR,1596171423.0,,,
919,Winfield,37.24,-97.0,22.0,88.0,90.0,7.7,US,1596171424.0,5.08,5.08,5.08
920,Kingsport,36.55,-82.56,23.0,94.0,75.0,2.07,US,1596171424.0,4.07,4.07,4.07
921,Sturgeon Falls,46.36,-79.93,17.22,82.0,1.0,2.6,CA,1596171424.0,,,
922,Anaconda,46.13,-112.94,23.0,40.0,1.0,1.5,US,1596171424.0,4.9,4.9,4.9
923,Cody,44.53,-109.06,25.56,40.0,20.0,2.1,US,1596171425.0,5.61,5.61,5.61
924,Deep River,46.1,-77.5,18.0,88.0,1.0,1.74,CA,1596171425.0,,,
925,Santa Cruz de la Sierra,-17.8,-63.17,13.0,76.0,0.0,3.1,BO,1596171425.0,,,
926,Chalmette,29.94,-89.96,29.0,74.0,1.0,5.1,US,1596171425.0,4.13,4.13,4.13
927,St. Pete Beach,27.73,-82.74,28.89,1.0,26.0,3.61,US,1596171342.0,5.4,5.4,5.4
928,Morón,-34.65,-58.62,11.11,62.0,30.0,4.1,AR,1596171282.0,,,
929,Jacksonville,30.33,-81.66,24.0,88.0,1.0,2.1,US,1596171299.0,4.64,4.64,4.64
930,Coyula,20.63,-103.2,20.0,77.0,90.0,1.28,MX,1596171425.0,,,
931,Junction City,39.03,-96.83,22.0,83.0,90.0,1.5,US,1596171426.0,4.94,4.94,4.94
932,Evansville,37.97,-87.56,23.33,88.0,1.0,1.57,US,1596171399.0,4.12,4.12,4.12
933,Caibarién,22.52,-79.47,27.0,88.0,20.0,3.1,CU,1596171426.0,,,
934,Galeana,24.83,-100.07,18.33,85.0,96.0,2.24,MX,1596171426.0,,,
935,Fairmont,39.49,-80.14,21.11,97.0,100.0,1.44,US,1596171426.0,3.57,3.57,3.57
936,Petawawa,45.9,-77.33,18.0,88.0,1.0,1.63,CA,1596171426.0,,,
937,Creel,27.75,-107.63,16.04,62.0,9.0,2.21,MX,1596171427.0,,,
938,Kennett,36.24,-90.06,28.0,94.0,90.0,3.6,US,1596171427.0,4.4,4.4,4.4
939,Tetiz,20.97,-89.93,28.33,83.0,40.0,5.7,MX,1596171427.0,,,
940,Carman,49.5,-98.0,20.56,67.0,0.0,0.89,CA,1596171427.0,,,
941,Lancaster,40.25,-76.25,24.0,83.0,75.0,4.1,US,1596171424.0,3.79,3.79,3.79
942,Los Altos Hills,37.38,-122.14,18.0,77.0,1.0,3.6,US,1596171427.0,5.82,5.82,5.82
943,Dunkirk,51.05,2.37,17.78,80.0,0.0,4.36,FR,1596171428.0,,,
944,Angola,-12.5,18.5,8.57,68.0,0.0,1.73,AO,1596171428.0,,,
945,Bonham,33.58,-96.18,21.11,94.0,40.0,6.2,US,1596171428.0,4.86,4.86,4.86
946,Guaymas,27.93,-110.9,30.0,71.0,0.0,2.24,MX,1596171428.0,,,
947,Pincher Creek,49.48,-113.95,20.0,77.0,1.0,2.1,CA,1596171428.0,,,
948,Beacon,41.5,-73.97,24.0,88.0,75.0,4.1,US,1596171428.0,3.82,3.82,3.82
949,Ann Arbor,42.28,-83.74,22.0,68.0,40.0,2.6,US,1596171290.0,3.66,3.66,3.66
950,Sarnia,42.98,-82.4,19.0,82.0,1.0,4.6,CA,1596171346.0,3.53,3.53,3.53
951,New Lenox,41.51,-87.97,21.67,82.0,1.0,4.1,US,1596171429.0,3.71,3.71,3.71
952,Wooster,40.81,-81.94,21.0,73.0,75.0,2.06,US,1596171429.0,3.46,3.46,3.46
953,Newton,42.34,-71.21,25.56,73.0,40.0,1.5,US,1596171429.0,3.83,3.83,3.83
954,Shelton,41.32,-73.09,24.44,78.0,1.0,3.6,US,1596171188.0,3.89,3.89,3.89
955,Worland,44.02,-107.96,22.22,37.0,1.0,1.85,US,1596171430.0,5.67,5.67,5.67
956,Russellville,35.28,-93.13,22.78,88.0,75.0,2.1,US,1596171430.0,4.52,4.52,4.52
957,Beecher,43.09,-83.69,18.0,82.0,1.0,2.6,US,1596171430.0,3.6,3.6,3.6
958,Puerto Vallarta,20.62,-105.23,27.22,94.0,90.0,1.0,MX,1596171292.0,,,
959,Greer,34.94,-82.23,25.0,83.0,1.0,2.6,US,1596171430.0,4.69,4.69,4.69
960,Culpeper,38.5,-77.97,23.0,94.0,75.0,2.84,US,1596171430.0,4.15,4.15,4.15
961,Cumberland,35.05,-78.87,27.22,83.0,1.0,4.1,US,1596171431.0,4.55,4.55,4.55
962,Palm Springs,33.83,-116.55,42.0,13.0,1.0,3.6,US,1596171180.0,7.04,7.04,7.04
963,Parsons,37.34,-95.26,24.0,94.0,90.0,2.6,US,1596171179.0,4.68,4.68,4.68
964,Rancho Veloz,22.88,-80.39,27.0,88.0,20.0,3.1,CU,1596171431.0,,,
965,Cherry Hill,39.93,-75.03,25.0,88.0,75.0,2.6,US,1596171431.0,3.98,3.98,3.98
966,Stuttgart,48.78,9.18,15.56,62.0,0.0,0.76,DE,1596171432.0,,,
967,East Millcreek,40.7,-111.81,30.0,29.0,1.0,2.79,US,1596171432.0,5.87,5.87,5.87
968,Whitefish,48.41,-114.34,22.22,56.0,1.0,1.5,US,1596171432.0,4.54,4.54,4.54
969,Xicoténcatl,23.02,-98.88,26.67,91.0,78.0,1.34,MX,1596171432.0,,,
970,Canby,45.26,-122.69,28.89,44.0,1.0,2.1,US,1596171305.0,3.56,3.56,3.56
971,Thurso,58.59,-3.53,14.0,87.0,100.0,4.1,GB,1596171432.0,,,
972,Lake City,30.19,-82.64,26.0,88.0,1.0,1.5,US,1596171433.0,4.68,4.68,4.68
973,Oildale,35.42,-119.02,34.0,18.0,1.0,1.5,US,1596171433.0,5.98,5.98,5.98
974,Austintown,41.1,-80.76,21.11,73.0,90.0,3.6,US,1596171433.0,3.48,3.48,3.48
975,Ures,29.43,-110.4,31.11,59.0,9.0,2.68,MX,1596171433.0,,,
976,Nieves,15.33,120.95,26.14,87.0,100.0,0.58,PH,1596171433.0,,,
977,Atotonilco el Alto,20.55,-102.52,15.93,92.0,100.0,0.34,MX,1596171433.0,,,
978,Shawnee,39.05,-95.77,22.0,88.0,20.0,2.1,US,1596171434.0,4.72,4.72,4.72
979,Kantunilkín,21.09,-87.45,28.0,100.0,40.0,1.24,MX,1596171434.0,,,
980,Cerano,20.12,-101.38,16.0,100.0,90.0,4.1,MX,1596171434.0,,,
981,Rumford,44.55,-70.55,17.78,96.0,4.0,0.45,US,1596171434.0,3.78,3.78,3.78
982,Bellaire,29.71,-95.46,28.33,88.0,1.0,5.7,US,1596171434.0,4.07,4.07,4.07
983,Apache Junction,33.42,-111.55,42.0,13.0,20.0,4.6,US,1596171434.0,7.61,7.61,7.61
984,Sevierville,35.87,-83.56,26.0,78.0,40.0,3.6,US,1596171198.0,3.97,3.97,3.97
985,Kenmore,47.76,-122.24,24.0,47.0,1.0,1.84,US,1596171435.0,3.44,3.44,3.44
986,Omemee,44.3,-78.56,17.78,100.0,1.0,1.92,CA,1596171435.0,,,
987,Murfreesboro,35.85,-86.39,27.0,78.0,90.0,3.6,US,1596171191.0,4.08,4.08,4.08
988,Keokuk,40.4,-91.38,22.0,83.0,90.0,3.6,US,1596171435.0,4.2,4.2,4.2
989,Waynesville,35.49,-82.99,20.0,83.0,47.0,1.79,US,1596171435.0,4.22,4.22,4.22
990,New Iberia,30.0,-91.82,26.0,100.0,1.0,1.5,US,1596171436.0,4.47,4.47,4.47
991,Chihuahua,28.5,-106.0,30.0,36.0,14.0,1.34,MX,1596171322.0,,,
992,Deloraine,-41.53,146.67,12.78,81.0,100.0,1.79,AU,1596171436.0,,,
993,Coronado,32.69,-117.18,22.78,77.0,20.0,3.6,US,1596171436.0,5.44,5.44,5.44
994,Copperas Cove,31.12,-97.9,30.56,58.0,90.0,5.1,US,1596171436.0,5.04,5.04,5.04
995,Ft. Pierce,27.45,-80.33,28.33,94.0,1.0,1.5,US,1596171437.0,4.94,4.94,4.94
996,Arvin,35.21,-118.83,29.44,37.0,0.0,3.13,US,1596171437.0,6.12,6.12,6.12
997,Ciudad Sabinas Hidalgo,26.5,-100.17,26.57,78.0,45.0,2.9,MX,1596171437.0,,,
998,Beloeil,45.57,-73.2,18.0,93.0,1.0,2.1,CA,1596171407.0,,,
999,Santa Barbara,34.42,-119.7,23.33,87.0,1.0,1.5,US,1596171207.0,6.09,6.09,6.09
